Symbol,Volume,Market Cap,P/E Ratio,vec0,vec1,vec2,vec3,vec4,Volatility
IRM,0.005254313215969686,17699399680,64.70652,0.30370208621025085,0.8859105110168457,1.9045472145080566,-0.9049597978591919,-0.1259859949350357,0.2032
ETN,0.005284310042574505,87125082112,29.208055,0.27334508299827576,0.9126970171928406,2.056612014770508,-0.9996787309646606,-0.11725576967000961,0.2644
CMCSA,0.00459666247617157,168711536640,11.662922,0.24467307329177856,0.8244276642799377,1.8322210311889648,-0.882889986038208,-0.1562257707118988,0.2375
LIN,0.0026492793053856933,192010878976,32.7156,0.21476440131664276,0.7068004608154297,1.6210663318634033,-0.7750565409660339,-0.16466742753982544,0.1701
SO,0.0037023370940613715,75371503616,25.220587,0.20956970751285553,0.8418397307395935,1.9219768047332764,-0.8943235874176025,-0.13567675650119781,0.1861
MGM,0.013995779611119861,13565415424,30.433073,0.22131362557411194,0.6641026735305786,1.6111165285110474,-0.8133516311645508,-0.1697062999010086,0.3328
LYV,0.007727415876779885,20109674496,57.44079,0.22961314022541046,0.8910050392150879,1.9772695302963257,-0.9667670726776123,-0.18097707629203796,0.2554
MDLZ,0.00477416206390858,93929308160,20.602985,0.26365286111831665,0.8592787981033325,1.9567902088165283,-0.9251924753189087,-0.1634746789932251,0.2007
RJF,0.004047270185116021,20844058624,12.516373,0.2630058825016022,0.7723080515861511,1.7628130912780762,-0.8649487495422363,-0.10680533200502396,0.2382
AAL,0.048086663858416395,7849027584,4.9834023,0.2563440799713135,0.8790549039840698,1.9498414993286133,-0.9381076693534851,-0.16661836206912994,0.2996
TJX,0.004446198692399133,103539040256,26.594116,0.2754060924053192,0.8028180003166199,1.7139075994491577,-0.7720511555671692,-0.13920587301254272,0.1471
VRTX,0.003834963751023034,99341017088,28.974634,0.22747991979122162,0.6420406103134155,1.5041413307189941,-0.7290022969245911,-0.1429232656955719,0.1809
KHC,0.0063307994826213715,40942391296,13.763484,0.309897780418396,0.9333654046058655,2.1977109909057617,-0.9664152264595032,-0.16193298995494843,0.1727
CAH,0.009136046058717562,25206282240,164.9516,0.292190283536911,0.9056912064552307,2.1392433643341064,-0.9891871213912964,-0.17222678661346436,0.1745
CSGP,0.004224714203300217,31541958656,76.47524,0.2637571692466736,0.8415175676345825,1.81667160987854,-0.8771777749061584,-0.12128938734531403,0.2831
IR,0.006745489847908751,26736842752,35.510754,0.33678576350212097,0.9533573389053345,2.18039870262146,-1.0166758298873901,-0.14822836220264435,0.2151
PWR,0.00719585681637371,25168617472,36.98475,0.24240808188915253,0.8744733929634094,1.8531676530838013,-0.8907840847969055,-0.1326753795146942,0.2538
AMT,0.004508217124978789,86549594112,124.60811,0.22507505118846893,0.827644407749176,1.9006102085113525,-0.8660769462585449,-0.11743426322937012,0.2859
RMD,0.011775208712914367,22411624448,24.755407,0.3109206557273865,0.7316877841949463,1.7336866855621338,-0.8214369416236877,-0.1193033903837204,0.4644
RHI,0.007138996175456821,8221415424,17.593023,0.1889318972826004,0.7375454306602478,1.6386964321136475,-0.8106929659843445,-0.14228461682796478,0.2441
IVZ,0.009335761998274272,6059863040,10.375,0.2288147658109665,0.7805313467979431,1.7664198875427246,-0.8488211631774902,-0.1548132598400116,0.3125
ADP,0.0036524356115765306,92741050368,26.558304,0.2793639302253723,0.9035166501998901,1.9746183156967163,-0.9735310673713684,-0.21136616170406342,0.2379
BRO,0.004440740725332393,20380063744,27.125,0.1942870020866394,0.5841265916824341,1.4045796394348145,-0.6841201186180115,-0.13862302899360657,0.1815
GD,0.00425157855898976,66373021696,20.303692,0.3004443347454071,0.8946576714515686,2.003655433654785,-0.9507737159729004,-0.1961848884820938,0.2084
INTC,0.008686760199240987,159870713856,N/A,0.264064759016037,0.8306808471679688,1.8758225440979004,-0.9124409556388855,-0.12909027934074402,0.3686
WST,0.00469176140418255,25751990272,46.8521,0.021211599931120872,0.5135818719863892,0.7120497226715088,-0.4929496645927429,0.14571397006511688,0.2874
EOG,0.004616095217598348,72862121984,9.27391,0.2511310875415802,0.7736166715621948,1.728118658065796,-0.8028233647346497,-0.2091142237186432,0.2648
HST,0.01041032875123169,11609777152,15.509615,0.18723517656326294,0.820119321346283,1.8832528591156006,-0.898848295211792,-0.15632879734039307,0.2725
FCX,0.006879841964215022,50049658880,23.340277,0.2504713535308838,0.8277592062950134,1.9228541851043701,-0.8888633847236633,-0.14195454120635986,0.3101
ORCL,0.00367158266377452,308052688896,33.332344,0.314943790435791,0.8977400660514832,1.9588799476623535,-0.9115040302276611,-0.11682968586683273,0.349
ULTA,0.016047541469796013,19336009728,15.397099,0.2739393413066864,0.7444331049919128,1.8403489589691162,-0.81940096616745,-0.11556780338287354,0.2188
CTLT,0.013118515354575309,6145472512,N/A,0.28931134939193726,0.7821169495582581,1.8318101167678833,-0.8893975615501404,-0.10488928109407425,0.3202
CTAS,0.0036525909635360416,53698449408,39.139572,0.2450941652059555,0.8098501563072205,1.846083402633667,-0.8728325963020325,-0.15029826760292053,0.1805
BRK.B,0.0023820441482206188,755616186368,9.8745365,0.22482526302337646,0.7310810089111328,1.5967330932617188,-0.7828539609909058,-0.1336791217327118,0.1246
BDX,0.003692846583672939,75111243776,46.871796,0.0,0.0,0.0,0.0,0.0,0.1894
CI,0.004479321304080377,89885057024,17.322582,0.2807180881500244,0.8363101482391357,1.8895272016525269,-0.8758798241615295,-0.13688145577907562,0.2403
ICE,0.0043196582275805894,62484979712,25.212471,0.24355141818523407,0.8452041745185852,1.8636116981506348,-0.8740901350975037,-0.14104795455932617,0.1621
ITW,0.003528635242390261,69283536896,22.342438,0.2883547246456146,0.8546521663665771,1.9124082326889038,-0.8838707208633423,-0.1683087944984436,0.1832
NEM,0.014691395592966136,29128040448,N/A,0.20171165466308594,0.6128037571907043,1.473137617111206,-0.6973038911819458,-0.08337870985269547,0.2947
ROL,0.006079760065787891,18437007360,45.891567,0.2407429814338684,0.803131103515625,1.7467107772827148,-0.7860141396522522,-0.13601753115653992,0.3103
PFG,0.0046834261698236665,16708928512,10.996815,0.30474337935447693,1.0365961790084839,2.336864709854126,-1.14187490940094,-0.15649206936359406,0.2129
NWSA,0.007950067380609849,12494469120,82.34615,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085,0.235
CPB,0.009570001031106517,12065294336,14.229683,0.28062278032302856,0.8482357263565063,2.028526544570923,-0.9743019342422485,-0.13975325226783752,0.2044
AJG,0.0034554282660752525,53021265920,47.044064,0.23251059651374817,0.8024389147758484,1.8098598718643188,-0.8707047700881958,-0.12106002867221832,0.1548
HAL,0.007498608751273133,35223302144,13.544804,0.25359079241752625,0.898122251033783,2.189685583114624,-0.9771921634674072,-0.17403367161750793,0.3023
IDXX,0.005721087261119869,35590131712,43.64592,0.26233574748039246,0.8626943826675415,2.035869836807251,-0.9336389303207397,-0.1841621994972229,0.2925
KIM,0.007813749447500606,11517495296,26.042856,0.2148301750421524,0.7202191352844238,1.6712673902511597,-0.7829572558403015,-0.13312195241451263,0.2372
CDAY,0.007771532948843988,10467750912,2237.0,0.2967408001422882,0.8810294270515442,1.940867304801941,-0.9320703744888306,-0.22076956927776337,0.3231
WEC,0.00516487060307523,25771284480,18.925232,0.26586034893989563,0.8539374470710754,1.9383474588394165,-0.8890173435211182,-0.11036467552185059,0.191
AMCR,0.005201344897087857,13123745792,13.953846,0.26967498660087585,0.7107284069061279,1.667579174041748,-0.7723806500434875,-0.15622170269489288,0.2119
ELV,0.004489595904320467,106481074176,17.545103,0.29367369413375854,0.8128527402877808,1.8570629358291626,-0.8776960968971252,-0.14160959422588348,0.2305
DGX,0.007621843731934006,15120816128,20.04054,0.2324325144290924,0.8503886461257935,1.8398720026016235,-0.8636884093284607,-0.18519772589206696,0.2004
FAST,0.005611477241315508,33861933056,29.778894,0.2629660367965698,0.9075351357460022,2.046765089035034,-0.9698589444160461,-0.1960774064064026,0.2033
BAX,0.009514247305469483,17415757824,75.666664,0.22251881659030914,0.9313539862632751,2.072139263153076,-0.9582979083061218,-0.15920381247997284,0.3265
GLW,0.003996202532785022,23512244224,40.761192,0.25665029883384705,0.7592825889587402,1.7924892902374268,-0.8354427814483643,-0.1283903419971466,0.1875
GPC,0.006790623581995254,18850887680,14.956619,0.2452479898929596,0.7366595268249512,1.75495183467865,-0.8029297590255737,-0.10587061941623688,0.3112
VICI,0.004979874029441373,29844957184,11.966527,0.22690114378929138,0.7521743774414062,1.7716223001480103,-0.8422545790672302,-0.12918208539485931,0.1774
MOS,0.010569236788250874,11076390912,5.209857,0.2530083954334259,0.9937350749969482,2.1927661895751953,-1.0238234996795654,-0.19746291637420654,0.341
CARR,0.005719624928366347,42749444096,36.134754,0.24818792939186096,0.7394348978996277,1.7445648908615112,-0.8406855463981628,-0.1375710368156433,0.2966
PAYC,0.014291708260544048,9666037760,27.50739,0.2654667794704437,0.8266444206237793,1.8328813314437866,-0.8464539051055908,-0.10168680548667908,0.4427
ROP,0.003654322143378705,54592450560,44.01895,0.2727483808994293,0.8908250331878662,1.99647855758667,-0.9403401017189026,-0.20464064180850983,0.1392
KO,0.003304819405142134,246823469056,23.02016,0.2805311977863312,0.9386096000671387,2.0341053009033203,-0.9536378383636475,-0.19014571607112885,0.1615
DUK,0.004340687572011335,68435705856,18.760084,0.2692655622959137,0.9506908059120178,2.1750879287719727,-1.0005284547805786,-0.14312447607517242,0.1898
TXT,0.006812219354086655,15034299392,16.552174,0.29023563861846924,0.9145973920822144,2.0721285343170166,-0.9595285654067993,-0.17361164093017578,0.2702
KEY,0.015475485971007574,10561011712,9.170732,0.259567528963089,0.778581976890564,1.783455729484558,-0.9125133752822876,-0.140268474817276,0.423
CNC,0.005951731740700324,37606780928,15.589799,0.2629726231098175,0.7845296859741211,1.6992353200912476,-0.8155658841133118,-0.0930454358458519,0.2589
C,0.009034031612129276,80191102976,6.6486487,0.31064459681510925,0.9832125902175903,2.1861987113952637,-1.0347944498062134,-0.1819392740726471,0.2057
BIO,0.008257354713750135,8402091520,N/A,0.32353219389915466,0.8790453672409058,2.0310590267181396,-0.9509682655334473,-0.16546207666397095,0.3058
BEN,0.005749149021980238,11837367296,13.876471,0.25064215064048767,0.7224072813987732,1.6778345108032227,-0.8139182329177856,-0.1239849105477333,0.2502
SEDG,0.04601245190158175,4026167296,18.798409,0.1875857412815094,0.3879779279232025,0.7986658215522766,-0.35735177993774414,-0.08588079363107681,0.7594
AVY,0.005542602965187596,14536249344,30.379251,0.2531256377696991,0.9011572599411011,2.037843942642212,-0.8968939781188965,-0.1549227237701416,0.1922
RL,0.020084084381499456,7626152960,14.95122,0.28140324354171753,0.8544387817382812,1.9308483600616455,-0.9094188809394836,-0.16139768064022064,0.2387
RSG,0.0034673227488775382,48960663552,30.098646,0.272849977016449,0.9192638397216797,1.9563385248184204,-0.9214932918548584,-0.09966215491294861,0.1407
AOS,0.007978864753964894,10645888000,35.57,0.26278218626976013,0.7386030554771423,1.8613075017929077,-0.8556443452835083,-0.11960761994123459,0.2409
CHTR,0.0075868577609518656,61550223360,13.583443,0.22510209679603577,0.7251756191253662,1.5694282054901123,-0.7812268733978271,-0.12088789790868759,0.3118
LH,0.009830506478209659,17692811264,21.48643,0.24539561569690704,0.7814350128173828,1.8341604471206665,-0.8610914349555969,-0.11684881150722504,0.16
BSX,0.005686496185591529,77276528640,64.333336,0.26662734150886536,0.7222985625267029,1.6547335386276245,-0.7642300724983215,-0.10965368151664734,0.2287
BLK,0.0039879516453995975,98127233024,28.291578,0.21881555020809174,0.7117050886154175,1.5870790481567383,-0.7636030912399292,-0.0956156775355339,0.1874
VZ,0.005387589848669484,150380658688,7.1397204,0.23822365701198578,0.7621061205863953,1.647242784500122,-0.7859699130058289,-0.1369239240884781,0.2962
AMZN,0.005071141605466797,1468254781440,72.48979,0.2005854696035385,0.7369217872619629,1.5726665258407593,-0.720773458480835,-0.07665539532899857,0.3447
CMA,0.015493338287594883,5639867904,4.8451834,0.26358088850975037,0.8906757235527039,1.9930564165115356,-0.9876562356948853,-0.12649860978126526,0.3907
DXCM,0.013191648399069295,35404079104,101.93407,0.27595430612564087,0.7792909741401672,1.790834903717041,-0.8544260263442993,-0.17865440249443054,0.4714
EL,0.011605209069291115,40691998720,74.26751,0.2868720591068268,0.8952851295471191,1.9846627712249756,-0.9249547719955444,-0.12832903861999512,0.2941
